"name","id","pid","level"
"Instrument cluster","4616","190","l4"
"Instrument Cluster","97309","95578","l3"
"Instrument Cluster","99233","4","l3"
"Instrument cluster cover","4617","190","l4"
"Instrument Cluster Cover","97318","95578","l3"
"Instrument cluster display","4618","99","l4"
"Instrument cluster hood","4619","190","l4"
"Instrument Cluster Housing","4620","175","l4"
"Instrument cluster MLBEvo 7-inch TFT","4621","190","l4"
"Instrument cluster panel","4622","175","l4"
"Instrument cluster (with head up display)","4623","190","l4"
"Instrument panel","97321","95578","l3"
"Instrument panel","4624","71","l4"
"Instrument Panel","99236","4","l3"
"Instrument Panel","175","8","l3"
"Instrument panel acoustic insulator","4625","16","l4"
"Instrument panel air duct for passenger","4626","112","l4"
"Instrument panel aluminium decoration","4627","175","l4"
"Instrument panel assembly","4628","175","l4"
"Instrument Panel Assembly","101386","8","l3"
"Instrument panel beam","4629","79","l4"
"Instrument panel bezel","4630","175","l4"
"Instrument Panel Bezel","97339","95578","l3"
"Instrument panel box","4631","175","l4"
"Instrument panel bracket","4632","175","l4"
"Instrument panel carrier","4633","175","l4"
"Instrument panel carrier bracket assembly","4634","175","l4"
"Instrument panel center lower panel","4635","175","l4"
"Instrument panel center panel","4636","175","l4"
"Instrument panel center side ornament","4637","175","l4"
"Instrument panel cockpit module","4638","68","l4"
"Instrument panel component","4639","175","l4"
"Instrument panel control panel","4640","275","l4"
"Instrument panel core","4641","175","l4"
"Instrument panel cover","4642","175","l4"
"Instrument panel cubby","4643","175","l4"
"Instrument panel decoration","4644","175","l4"
"Instrument panel duct","4645","112","l4"
"Instrument panel fastener","4646","130","l4"
"Instrument panel finish","4647","175","l4"
"Instrument panel frame","4648","175","l4"
"Instrument panel frame assembly","4649","175","l4"
"Instrument panel garnish","4650","175","l4"
"Instrument panel leather","4651","175","l4"
"Instrument panel left air outlet trim","4652","20","l4"
"Instrument panel lid assembly","4653","175","l4"
"Instrument panel lower cover","4654","175","l4"
"Instrument panel material","4655","175","l4"
"Instrument panel member","4656","79","l4"
"Instrument panel middle air outlet trim","4657","20","l4"
"Instrument panel navigation panel","4658","175","l4"
"Instrument panel ornament","4659","175","l4"
"Instrument panel pad","4660","175","l4"
"Instrument panel parts","4661","175","l4"
"Instrument panel reinforced beam","4662","79","l4"
"Instrument panel reinforcement","4663","175","l4"
"Instrument panels","4664","190","l4"
"Instrument panel seal","4665","305","l4"
"Instrument panel side cover","4666","175","l4"
"Instrument panel structure","4667","175","l4"
"Instrument panel structure assembly","4668","175","l4"
"Instrument panel surface material","4669","175","l4"
"Instrument panel surface sheet ASHELER","4670","175","l4"
"Instrument panel switch","4671","275","l4"
"Instrument panel switch bezel","4672","175","l4"
"Instrument panel system","4674","175","l4"
"Instrument panel trim","4675","175","l4"
"Instrument panel trim assembly","4676","175","l4"
"Instrument panel ventilator","4677","20","l4"
"Instrument panel wiring harness","4678","314","l4"
"Instrument side panel","4679","175","l4"
"Instrument upholstery","4680","175","l4"
"Insulated transformer for IGBT gate drive for electrically-driven compressor","4681","14","l4"
"Insulated transformer for IGBT gate drive for traction inverter","4682","181","l4"
"Insulated transformer for IGBT gate drive for traction inverter (integrating type)","4683","181","l4"
"Insulating ring","12703","11955","l4"
"Insulating Ring","97159","3","l3"
"Insulation","102449","9","l3"
"Insulation Cap","102452","9","l3"
"Insulation Cap","99239","4","l3"
"Insulation foam","4684","16","l4"
"Insulation Pipe","102455","9","l3"
"Insulation Sleeve","100732","171","l4"
"Insulator","4685","16","l4"
"Insulator","102458","9","l3"
"Insulator BIW inside","4686","16","l4"
"Intake","97351","95578","l3"
"Intake","102461","9","l3"
"Intake air temperature sensor","4687","279","l4"
"Intake and exhaust pipe","12704","11865","l4"
"Intake balance shaft","4688","78","l4"
"Intake camshaft","4689","54","l4"
"Intake Camshaft","97378","95578","l3"
"Intake Camshaft","102464","9","l3"
"Intake duct","4690","29","l4"
"Intake grille","4691","29","l4"
"Intake Hose","97162","3","l3"
"Intake Hose","97381","95578","l3"
"Intake Hose","102467","9","l3"
"Intake Hose","100736","171","l4"
"Intake Manifold","97384","95578","l3"
"Intake Manifold","176","9","l3"
"Intake manifold assembly","4693","176","l4"
"Intake manifold collector","4694","176","l4"
"Intake manifold cover","4695","176","l4"
"Intake manifold gasket","4696","176","l4"
"Intake manifold hose","4697","176","l4"
"Intake manifold module","4698","176","l4"
"Intake manifold pressure sensor","4699","140","l4"
"Intake manifold resin","4700","176","l4"
"Intake manifold stay","4702","176","l4"
"Intake manifold temperature sensor","4703","176","l4"
"Intake manifold (w/ built-in WCAC)","4704","176","l4"
"Intake muffler","4705","195","l4"
"Intake pipe gasket","4706","176","l4"
"Intake pipe temperature sensor","4707","279","l4"
"Intake pressure sensor","4708","228","l4"
"Intake rocker arm assembly","4709","239","l4"
"Intake Snorkel","97165","3","l3"
"Intake Snorkel","97387","95578","l3"
"Intake Snorkel","102470","9","l3"
"Intake system","4710","176","l4"
"Intake valve","4711","124","l4"
"Intake Valve","97405","95578","l3"
"Intake Valve","102473","9","l3"
"Integral brake","12706","11960","l4"
"Integral type power steering oil seal","4713","221","l4"
"Integrated audio system","4714","55","l4"
"Integrated body controller","4715","41","l4"
"Integrated brake control","4716","13","l4"
"Integrated brake system","4717","13","l4"
"Integrated brake system","12011","3","l3"
"Integrated central control display screen","4718","180","l4"
"Integrated charging control unit","4719","205","l4"
"Integrated chassis module","12712","12012","l4"
"Integrated chassis module","96315","96314","l4"
"Integrated chassis module","12713","12014","l4"
"Integrated cockpit domain controller","4720","180","l4"
"Integrated cockpit domain controller chip","4721","180","l4"
"Integrated cruise assist","4722","22","l4"
"Integrated display","4723","99","l4"
"Integrated drive module","4724","290","l4"
"Integrated Driving Axle (ADA)","4725","37","l4"
"Integrated driving rear Axle (ADA)","4726","290","l4"
"Integrated dynamometer","12715","11960","l4"
"Integrated ECU","4727","117","l4"
"Integrated ECU","12016","3","l3"
"Integrated ECU nut","4728","130","l4"
"Integrated ECU screw","4729","130","l4"
"Integrated electric axle drive system","4730","290","l4"
"Integrated Heating and Air Conditioning System","99242","4","l3"
"Integrated LTE antenna","4732","32","l4"
"Integrated parking brake rear caliper","4733","96","l4"
"Integrated power brake","4734","13","l4"
"Integrated power brake (IPB)","4735","13","l4"
"Integrated radar and camera system (RACam)","4736","53","l4"
"Integrated radar & camera system","4737","204","l4"
"Integrated starter generator","4738","30","l4"
"Integrated starter generator (ISG)","4739","30","l4"
"Integrated tailgate module","4740","277","l4"
"Integrated thermal management system","4741","169","l4"
"Integrated unit of on-board charger and DC-DC converter","4742","91","l4"
"Intelligent 4WD system","4743","10","l4"
"Intelligent all-wheel drive system","4744","10","l4"
"Intelligent antenna module","4745","32","l4"
"Intelligent battery sensor","4746","36","l4"
"Intelligent B pillar trim assembly","4747","104","l4"
"Intelligent chip controller","4748","117","l4"
"Intelligent cockpit","4749","180","l4"
"Intelligent cockpit platform","4750","180","l4"
"Intelligent cockpit system","4751","68","l4"
"Intelligent connected infotainment","4752","180","l4"
"Intelligent driver assistance system","4753","22","l4"
"Intelligent Electronic Control Adaptive Suspension","4754","250","l4"
"Intelligent high beam control","4755","155","l4"
"Intelligent hydraulic brake assist","4756","44","l4"
"Intelligent key","4757","184","l4"
"Intelligent motor control system","4758","290","l4"
"Intelligent parking system","4759","209","l4"
"Intelligent Power Distribution Unit","99245","4","l3"
"Intelligent power module (IPM)","4760","22","l4"
"Intelligent rear view mirror","4761","179","l4"
"Intelligent signal display (ISD) rear lamp","4762","235","l4"
"Intelligent torque controlled coupling (ITCC)","4763","10","l4"
"Intelligent torque management device","4764","291","l4"
"Intelligent voice operating system","4765","180","l4"
"Inter cooler","4766","177","l4"
"Inter Cooler / Charge Air Cooler","177","9","l3"
"Inter cooler hose","4767","177","l4"
"Inter cooler hose assembly","4768","177","l4"
"Intercooler tank","4769","177","l4"
"Interface","102476","9","l3"
"Interface Box","101389","8","l3"
"Interference Suppression Band","100740","171","l4"
"Interference Suppression Band","99248","4","l3"
"Interior","8","1","l2"
"Interior acoustical panel","4770","16","l4"
"Interior ambient & contour illumination","4771","178","l4"
"Interior auto-dimming mirror","4772","179","l4"
"Interior auto-dimming mirror with Homelink","4773","179","l4"
"Interior auto-dimming mirror with HomeLink, with compass","4774","179","l4"
"Interior auto-dimming mirror with HomeLink, with compass, with high-beam assist","4775","179","l4"
"Interior auto-dimming mirror with HomeLink, with compass, with high-beam assist, with microphone","4776","179","l4"
"Interior auto-dimming mirror with HomeLink, with compass, with microphone","4777","179","l4"
"Interior auto-dimming mirror with HomeLink, with compass, with rear camera display","4778","179","l4"
"Interior auto-dimming mirror with HomeLink, with high-beam assist","4779","179","l4"
"Interior auto-dimming mirror with HomeLink, with rear camera display","4780","179","l4"
"Interior camera","4781","204","l4"
"Interior camera screw","4782","130","l4"
"Interior Cover","97435","95578","l3"
"Interior Cover","100744","171","l4"
"Interior doors","12716","12022","l4"
"Interior emblem","4783","118","l4"
"Interior heater","4784","160","l4"
"Interior lamp","4785","178","l4"
"Interior lamp console","4786","178","l4"
"Interior lamp module","4787","178","l4"
"Interior lamp switch","4788","275","l4"
"Interior light","4789","178","l4"
"Interior Light","99251","4","l3"
"Interior light front / rear","4790","178","l4"
"Interior Lighting","102479","9","l3"
"Interior Lighting","178","8","l3"
"Interior Lighting","97168","3","l3"
"Interior Lighting","101221","6","l3"
"Interior lighting unspecified","4791","178","l4"
"Interior Mirror","99254","4","l3"
"Interior Mirror","179","8","l3"
"Interior mirror assembly","4793","179","l4"
"Interior mirror clip","4794","130","l4"
"Interior mirror cover","4795","179","l4"
"Interior Mirror Cover","99257","4","l3"
"Interior Mirror Cover Cap","99260","4","l3"
"Interior mirror screw","4796","130","l4"
"Interior mirror triple camera assembly","4797","179","l4"
"Interior mirror unspecified","4792","179","l4"
"Interior mirror wiring harness","4798","314","l4"
"Interior mirror with built-in ETC 2.0 system","4799","179","l4"
"Interior mirror (with monocular camera)","4800","179","l4"
"Interior Monitoring","101392","8","l3"
"Interior small lamp","4801","178","l4"
"Interior Switch","4802","275","l4"
"Interior Switches","4803","275","l4"
"Interior trim","4804","104","l4"
"Interior Trim","99263","4","l3"
"Interior Trim","97438","95578","l3"
"Interior wiring harness","4805","314","l4"
"Intermediate drive shaft","4806","107","l4"
"Intermediate floor","12718","11952","l4"
"Intermediate floor","12717","11950","l4"
"Intermediate Floor","100748","171","l4"
"Intermediate Floor","97183","3","l3"
"Intermediate level","12719","12103","l4"
"Intermediate Lever","102482","9","l3"
"Intermediate Piece","97441","95578","l3"
"Intermediate Piece","102485","9","l3"
"Intermediate Piece","97186","3","l3"
"Intermediate Pipe","102488","9","l3"
"Intermediate Pipe","97444","95578","l3"
"Intermediate Plane","97189","3","l3"
"Intermediate Plane","100752","171","l4"
"Intermediate Plate","102491","9","l3"
"Intermediate shaft","4807","261","l4"
"Intermediate Shaft","102494","9","l3"
"Intermediate Shaft","97447","95578","l3"
"Intermediate shaft for steer-by-wire system Direct Adaptive Steering","4808","261","l4"
"Intermediate steering shaft","4809","261","l4"
"Internal Hexagon Screw","102497","9","l3"
"Internal Hexagon Screw","97468","95578","l3"
"Internet gateway","4810","278","l4"
"Intrusion sensor","4811","155","l4"
"In-vehicle camera for driver monitoring system","4812","204","l4"
"In-vehicle camera for interior monitoring system","4813","204","l4"
"In-vehicle camera for occupancy monitoring system","4814","204","l4"
"In-vehicle Infotainment","4815","180","l4"
"In-Vehicle Infotainment Unit","180","4","l3"
"Inverter","101197","101160","l3"
"Inverter","181","5","l3"
"Inverter case","4819","181","l4"
"Inverter coolant tank","4820","181","l4"
"Inverter cooling plate","4821","181","l4"
"Inverter cover","4822","16","l4"
"Inverter for BSG motor","4823","181","l4"
"Inverter for EV","4824","181","l4"
"Inverter for HV","4825","181","l4"
"Inverter for traction motor","4826","181","l4"
"Inverter microcontroller","4827","181","l4"
"Inverter radiator","4828","181","l4"
"Inverter radiator cap","4829","181","l4"
"Inverter (RMCU: Rear Motor Control Unit)","4830","181","l4"
"Inverter semiconductor","4831","181","l4"
"Inverter smoothing capacitor for EV and HV","4832","181","l4"
"Inverter unspecified","4818","181","l4"
"In-wheel motor","4833","290","l4"
"Iridium (Ir)","103665","103644","l2"
"Iron Casting","103585","103581","l3"
"Iron fuel filler pipe","4835","137","l4"
"Iron fuel tank","4836","145","l4"
"ISA Screw","102500","9","l3"
"ISA Screw","97474","95578","l3"
"ISA-SHR","97480","95578","l3"
"ISELED light strip for door panel","4837","178","l4"
"ISG belt tensioner","4838","30","l4"
"Isolation","99272","4","l3"
"Isolation","100756","171","l4"
"Isolator","97501","95578","l3"
"Isolator","102503","9","l3"
"ITS communication ECU","4839","278","l4"
"IVI display","4840","99","l4"
"Jack","97192","3","l3"
"Jacket","97513","95578","l3"
"Joint","271","3","l3"
"Joint bushing","12721","12017","l4"
"Joint Bushing","102506","9","l3"
"Joint module","12017","3","l3"
"Joint washer","12723","12100","l4"
"Junction Box","182","4","l3"
"Junction box for engine room","4842","182","l4"
"Junction box for trunk room","4843","182","l4"
"Junction box unspecified","4841","182","l4"
"Junction box with high-voltage wiring harness","4844","182","l4"
"K-Bolt","102509","9","l3"
"Key","97516","95578","l3"
"Key cylinder","4845","183","l4"
