"id","pid","name","name_de","level","path_text"
"6011","275","Pre-crash safety switch","Pre-Crash-Sicherheitsschalter","l4","Commodity > Electronics > Switch > Pre-crash safety switch"
"6012","250","Predictive active suspension","Vorausschauendes aktives Fahrwerk","l4","Commodity > Chassis > Shock Absorber > Predictive active suspension"
"6013","237","Pre-fuse box","Vor-Sicherungskasten","l4","Commodity > Electronics > Relay / Fuse > Pre-fuse box"
"6014","160","Pre-heater","Vorheizung","l4","Commodity > Electronics > Heater > Pre-heater"
"6015","160","Preheater","Vorheizer","l4","Commodity > Electronics > Heater > Preheater"
"6016","160","Pre-heater with remote control","Vorheizung mit Fernbedienung","l4","Commodity > Electronics > Heater > Pre-heater with remote control"
"6017","55","Premium audio system","Premium-Audiosystem","l4","Commodity > Electronics > Car Audio > Premium audio system"
"6018","55","Premium bass speaker grille","Lautsprechergitter für Premium-Basslautsprecher","l4","Commodity > Electronics > Car Audio > Premium bass speaker grille"
"6019","71","Premium console sub-assembly","Baugruppe Mittelkonsole (Premium-Ausführung)","l4","Commodity > Interior > Console > Premium console sub-assembly"
"6020","55","Premium sound surround system (option)","Premium-Surround-Soundsystem (optional)","l4","Commodity > Electronics > Car Audio > Premium sound surround system (option)"
"6021","55","Premium sound system","Premium-Audiosystem","l4","Commodity > Electronics > Car Audio > Premium sound system"
"6022","55","Premium speaker","Premium-Lautsprecher","l4","Commodity > Electronics > Car Audio > Premium speaker"
"6023","55","Premium speaker cover","Abdeckung Premium-Lautsprecher","l4","Commodity > Electronics > Car Audio > Premium speaker cover"
"6024","55","Premium speaker grille","Lautsprechergitter Premium","l4","Commodity > Electronics > Car Audio > Premium speaker grille"
"6025","55","Premium surround sound system","Premium-Surroundsystem","l4","Commodity > Electronics > Car Audio > Premium surround sound system"
"6026","195","Pre-muffler","Vorschalldämpfer","l4","Commodity > Powertrain > Muffler > Pre-muffler"
"6027","22","Pre sense city system","Pre Sense City-System","l4","Commodity > Electronics > Advanced Driver Assistance ADAS > Pre sense city system"
"6028","171","Pressure compensating element for the battery","Druckausgleichselement für Batterie","l4","Commodity > E-Powertrain > HV Battery Related Products > Pressure compensating element for the battery"
"6029","171","Pressure compensation valve for lithium-ion battery","Druckausgleichsventil für Lithium-Ionen-Batterie","l4","Commodity > E-Powertrain > HV Battery Related Products > Pressure compensation valve for lithium-ion battery"
"6030","111","Pressure filter for transmission","Druckfilter für Getriebe","l4","Commodity > Powertrain > Dual Clutch Transmission > Pressure filter for transmission"
"6031","140","Pressure regulator","Druck-Regler","l4","Commodity > Powertrain > Fuel Injection > Pressure regulator"
"6033","275","Pressure-sensitive center console switch panel","Druckempfindliches Schalterfeld Mittelkonsole","l4","Commodity > Electronics > Switch > Pressure-sensitive center console switch panel"
"6034","228","Pressure sensor unspecified","Drucksensor divers","l4","Commodity > Electronics > Pressure Sensor > Pressure sensor unspecified"
"6035","171","Pressure sensor for battery case","Drucksensor für Batteriegehäuse","l4","Commodity > E-Powertrain > HV Battery Related Products > Pressure sensor for battery case"
"6036","228","Pressure sensor for pedestrian protection airbag","Drucksensor für Fuügängerschutzairbag","l4","Commodity > Electronics > Pressure Sensor > Pressure sensor for pedestrian protection airbag"
"6037","284","Primary chain drive","Primärkettentrieb","l4","Commodity > Powertrain > Timing System > Primary chain drive"
"6038","283","Primary chain tensioner unit","Primärkettenspanner","l4","Commodity > Powertrain > Timing Belt / Timing Chain > Primary chain tensioner unit"
"6039","35","Primary driven gear","Antriebsrad Primärtrieb","l4","Commodity > Powertrain > Automatic Transmission (AT) > Primary driven gear"
"6040","117","Printed circuit board (PCB)","Leiterplatte (PCB)","l4","Commodity > Electronics > Electronic Control Unit > Printed circuit board (PCB)"
"6041","117","Printed wiring board for AHB-R","Leiterplatte für AHB-R","l4","Commodity > Electronics > Electronic Control Unit > Printed wiring board for AHB-R"
"6042","117","Printed wiring board for ECB-R","Leiterplatte für ECB-R","l4","Commodity > Electronics > Electronic Control Unit > Printed wiring board for ECB-R"
"6043","117","Printed wiring board for FC-ECU","Leiterplatte für FC-Steuergerät","l4","Commodity > Electronics > Electronic Control Unit > Printed wiring board for FC-ECU"
"6044","117","Printed wiring board for HV integrated ECU","Leiterplatte für integriertes HV-Steuergerät","l4","Commodity > Electronics > Electronic Control Unit > Printed wiring board for HV integrated ECU"
"6045","39","Printed wiring board for lithium-ion battery ECU","Leiterplatte für Lithium-Ionen-Batteriesteuergerät","l4","Commodity > E-Powertrain > Battery Management System > Printed wiring board for lithium-ion battery ECU"
"6046","191","Printed wiring board for millimeter-wave radar unit","Leiterplatte für Millimeterwellenradar","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > Printed wiring board for millimeter-wave radar unit"
"6047","39","Printed wiring board for nickel-hydrogen battery monitoring unit","Leiterplatte für Nickel-Wasserstoff-Batterieüberwachung","l4","Commodity > E-Powertrain > Battery Management System > Printed wiring board for nickel-hydrogen battery monitoring unit"
"6048","204","Processor for camera","Prozessor für Kamera","l4","Commodity > Electronics > On-board Camera > Processor for camera"
"6049","152","Projection type full LED head lamp","Projektions-LED-Scheinwerfer (Voll-LED)","l4","Commodity > Exterior > Head Lamp > Projection type full LED head lamp"
"6050","229","Propeller shaft","Kardanwelle","l4","Commodity > Powertrain > Propshaft > Propeller shaft"
"6051","229","Propshaft unspecified","Antriebswelle, Kardanwelle divers","l4","Commodity > Powertrain > Propshaft > Propshaft unspecified"
"6052","229","Propshaft bearing","Lager Kardanwelle","l4","Commodity > Powertrain > Propshaft > Propshaft bearing"
"6053","229","Propshaft bearing bracket","Halter Lager Kardanwelle","l4","Commodity > Powertrain > Propshaft > Propshaft bearing bracket"
"6054","43","Propshaft boot","Manschette Kardanwelle","l4","Commodity > General > Boot > Propshaft boot"
"6055","229","Propshaft damper","Dämpfer Kardanwelle","l4","Commodity > Powertrain > Propshaft > Propshaft damper"
"6056","229","Propshaft joint","Gelenk Kardanwelle","l4","Commodity > Powertrain > Propshaft > Propshaft joint"
"6057","250","PS Bearing","PS-Lager","l4","Commodity > Chassis > Shock Absorber > PS Bearing"
"6058","160","PTC air heater","PTC-Luftheizung","l4","Commodity > Electronics > Heater > PTC air heater"
"6059","160","PTC ECU","Steuergerät PTC-Heizung","l4","Commodity > Electronics > Heater > PTC ECU"
"6060","160","PTC heater","PTC -Heizung","l4","Commodity > Electronics > Heater > PTC heater"
"6061","160","PTC high voltage coolant heater","Hochvolt-Kühlmittelheizer (PTC)","l4","Commodity > Electronics > Heater > PTC high voltage coolant heater"
"6062","160","PTC unit","PTC-Heizeinheit","l4","Commodity > Electronics > Heater > PTC unit"
"6063","121","PTFE (Polytetrafluoroethylene) porous membrane for engine ECU die-cast case","PTFE-Membran für Motorelektronikgehäuse","l4","Commodity > Electronics > Engine Control Unit > PTFE (Polytetrafluoroethylene) porous membrane for engine ECU die-cast case"
"6064","288","PTR - Torque Converter - Torque Converter","PTR Öl Drehmomentwandler","l4","Commodity > Powertrain > Torque Converter > PTR - Torque Converter - Torque Converter"
"6065","144","Pulsation damper","Pulsationsdämpfer","l4","Commodity > Powertrain > Fuel Supply System / Module > Pulsation damper"
"6066","171","Pulse transformer for battery management system","Impulstransformator für Batteriemanagementsystem","l4","Commodity > E-Powertrain > HV Battery Related Products > Pulse transformer for battery management system"
"6067","117","Pump control unit for high pressure cleaning nozzle of sensor and camera","Pumpensteuergerät für Hochdruckreinigung von Sensor und Kamera","l4","Commodity > Electronics > Electronic Control Unit > Pump control unit for high pressure cleaning nozzle of sensor and camera"
"6068","124","Purge control valve","Spülsteuerungsventil","l4","Commodity > Powertrain > Engine Valve > Purge control valve"
"6069","130","Push-pull clip for high-voltage battery","Push-Pull-Clip für Hochvoltbatterie","l4","Commodity > General > Fastener > Push-pull clip for high-voltage battery"
"6070","275","Push start switch","Startknopf","l4","Commodity > Electronics > Switch > Push start switch"
"6071","275","Push switch","Druckschalter","l4","Commodity > Electronics > Switch > Push switch"
"6072","275","Pyro safety switch","Pyo-Sicherheitsschalter","l4","Commodity > Electronics > Switch > Pyro safety switch"
"6073","171","Pyrotechnic safety switch","Pyrotechnischer Sicherheitsschalter","l4","Commodity > E-Powertrain > HV Battery Related Products > Pyrotechnic safety switch"
"6074","104","Quarter trim","Verkleidung Seitenbereich hinten","l4","Commodity > Interior > Door Trim > Quarter trim"
"6075","309","Quarter window glass","Seitenscheibe (hinten, feststehend)","l4","Commodity > Exterior > Window Glass > Quarter window glass"
"6076","309","Quarter window glass trim","Zierleiste Viertelfenster","l4","Commodity > Exterior > Window Glass > Quarter window glass trim"
"6077","305","Quarter window seal","Dichtung Viertelfenster","l4","Commodity > Exterior > Weatherstrip > Quarter window seal"
"6078","305","Quarter window weatherstrip","Wetterschutzdichtung Viertelfenster","l4","Commodity > Exterior > Weatherstrip > Quarter window weatherstrip"
"6079","114","Quick connector","Schnellverbinder","l4","Commodity > Electronics > Electrical Connector > Quick connector"
"6087","222","Rack assist type electric power steering ECU","Steuergerät Zahnstangen-EPS","l4","Commodity > Electronics > Power Steering ECU > Rack assist type electric power steering ECU"
"6088","224","Rack assist type electric power steering motor","Motor Zahnstangen-EPS","l4","Commodity > Electronics > Power Steering  > Rack assist type electric power steering motor"
"6089","230","Rack End unspecified","Spurstange divers","l4","Commodity > Chassis > Rack End > Rack End unspecified"
"6092","221","Rack Parallel Type Electric Power Steering (RP-EPS)","RP-EPS (Parallele Zahnstangenlenkung mit E-Unterstützung)","l4","Commodity > Chassis > Power Steering Assist Unit > Rack Parallel Type Electric Power Steering (RP-EPS)"
"6096","191","Radar","Radar","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > Radar"
"6097","53","Radar and Camera Sensor Fusion System","Radarkamera-Sensorfusionssystem","l4","Commodity > Electronics > Camera ECU > Radar and Camera Sensor Fusion System"
"6098","204","Radar and camera system","Radar- und Kamerasystem","l4","Commodity > Electronics > On-board Camera > Radar and camera system"
"6099","191","Radar bracket","Radarhalterung","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > Radar bracket"
"6100","191","Radar headway control system","Radar-Abstandsregelsystem","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > Radar headway control system"
"6101","191","Radar sensor","Radarsensor","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > Radar sensor"
"6102","130","Radar sensor bolt","Schraube Radarsensor","l4","Commodity > General > Fastener > Radar sensor bolt"
"6103","197","Radar sensor chip for front and corner radar","Radarsensor-Chip für Front- und Eckradar","l4","Commodity > Electronics > Object Detection ECU > Radar sensor chip for front and corner radar"
"6104","197","Radar sensor control unit","Steuergerät Radarsensor","l4","Commodity > Electronics > Object Detection ECU > Radar sensor control unit"
"6105","191","Radar sensor for distance control system","Radarsensor für Abstandsregelsystem","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > Radar sensor for distance control system"
"6106","191","Radar sub-assembly","Baugruppe Radarsensor","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > Radar sub-assembly"
"6107","275","Radar support switch","Radarsystem-Schalter","l4","Commodity > Electronics > Switch > Radar support switch"
"6108","191","Radar system","Radarsystem","l4","Commodity > Electronics > Milliwave and Laser Radar / LiDAR > Radar system"
"6109","314","Radar wiring harness","Kabelbaum Radarsystem","l4","Commodity > Electronics > Wiring Harness > Radar wiring harness"
"6110","54","Radial shaft seal","Radialwellendichtring","l4","Commodity > Powertrain > Camshaft > Radial shaft seal"
"6111","54","Radial shaft seal crankshaft and camshaft","Radialwellendichtung Kurbel- und Nockenwelle","l4","Commodity > Powertrain > Camshaft > Radial shaft seal crankshaft and camshaft"
"6112","78","Radial shaft seal for crankshaft","Radialwellendichtung Kurbelwelle","l4","Commodity > Powertrain > Crankshaft > Radial shaft seal for crankshaft"
"6113","293","Radial shaft seal for engine and transmission","Radialwellendichtung für Motor und Getriebe","l4","Commodity > Powertrain > Transmission Seal > Radial shaft seal for engine and transmission"
